"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","","id"
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"lang_visit","Integer","","Recommended","Language during visit","0;1","1=Spanish; 0=English","spanish"
"days_baseline","Integer","","Recommended","Days since baseline","","","date"
"level","String","10","Recommended","Treatment level","","","treatment_condition"
"wsas01","Integer","","Recommended","WSAS Work is impaired","0::8","0=Not at all impaired; 8=Very severely impaired",""
"wsas02","Integer","","Recommended","WSAS Home management is impaired","0::8","0=Not at all impaired; 8=Very severely impaired",""
"wsas03","Integer","","Recommended","WSAS Social activities impaired","0::8","0=Not at all impaired; 8=Very severely impaired",""
"wsas04","Integer","","Recommended","WSAS Private activities impaired","0::8","0=Not at all impaired; 8=Very severely impaired",""
"wsas05","Integer","","Recommended","WSAS Close relationships impaired","0::8","0=Not at all impaired; 8=Very severely impaired",""
"totwsas","Integer","","Recommended","Sum of WSAS items 1-5","0::40","",""
"wsastot","Integer","","Recommended","IVR totalled WSAS","0::40","",""
"week","Float","","Recommended","Week in level/study","","99=week 10-week 14",""
"vis_type","Integer","","Recommended","Visit type","0::2","1=Phone/remote; 0=doctor's office/In person; 2=No, not phone interview","phone"
"version_form","String","121","Recommended","Form used/assessment name","","","response_type"
"visit","String","60","Recommended","Visit name","","","timepoint"
